Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Proft,Operating Margin,Sales Method
Sports Direct,1189833,7/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,59,182,1074,526,0.49,Online
Sports Direct,1189833,7/2/2021,Southeast,North Carolina,Charlotte,Women's Apparel,64,263,1683,1060,0.63,Online
Sports Direct,1189833,8/3/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,61,308,1879,996,0.53,Online
Sports Direct,1189833,8/3/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,58,200,1160,522,0.45,Online
Sports Direct,1189833,8/3/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,54,210,1134,601,0.53,Online
Sports Direct,1189833,8/3/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,44,182,801,424,0.53,Online
Sports Direct,1189833,8/3/2021,Southeast,North Carolina,Charlotte,Men's Apparel,53,176,933,448,0.48,Online
Sports Direct,1189833,8/3/2021,Southeast,North Carolina,Charlotte,Women's Apparel,54,231,1247,798,0.64,Online
Sports Direct,1189833,9/2/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,53,250,1325,689,0.52,Online
Sports Direct,1189833,9/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,49,181,887,443,0.5,Online
Sports Direct,1189833,9/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,28,175,490,250,0.51,Online
Sports Direct,1189833,9/2/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,28,150,420,210,0.5,Online
Sports Direct,1189833,9/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,38,156,593,273,0.46,Online
Sports Direct,1189833,9/2/2021,Southeast,North Carolina,Charlotte,Women's Apparel,41,203,832,508,0.61,Online
Sports Direct,1189833,10/4/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,42,245,1029,556,0.54,Online
Sports Direct,1189833,10/4/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,33,196,647,298,0.46,Online
Sports Direct,1189833,10/4/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,34,150,510,260,0.51,Online
Sports Direct,1189833,10/4/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,34,160,544,294,0.54,Online
Sports Direct,1189833,10/4/2021,Southeast,North Carolina,Charlotte,Men's Apparel,42,149,626,294,0.47,Online
Sports Direct,1189833,10/4/2021,Southeast,North Carolina,Charlotte,Women's Apparel,48,176,845,532,0.63,Online
Sports Direct,1189833,11/3/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,44,215,946,520,0.55,Online
Sports Direct,1189833,11/3/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,32,195,624,293,0.47,Online
Sports Direct,1189833,11/3/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,38,167,635,343,0.54,Online
Sports Direct,1189833,11/3/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55,163,897,457,0.51,Online
Sports Direct,1189833,11/3/2021,Southeast,North Carolina,Charlotte,Men's Apparel,72,163,1174,575,0.49,Online
Sports Direct,1189833,11/3/2021,Southeast,North Carolina,Charlotte,Women's Apparel,72,210,1512,968,0.64,Online
Sports Direct,1189833,12/2/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,64,244,1562,796,0.51,Online
Sports Direct,1189833,12/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,55,202,1111,500,0.45,Online
Sports Direct,1189833,10/18/2021,South,Mississippi,Jackson,Women's Apparel,33,124,409,262,0.64,Online
Sports Direct,1189833,11/17/2021,South,Mississippi,Jackson,Men's Street Footwear,28,163,456,246,0.54,Online
Sports Direct,1189833,11/17/2021,South,Mississippi,Jackson,Men's Athletic Footwear,18,117,211,95,0.45,Online
Sports Direct,1189833,11/17/2021,South,Mississippi,Jackson,Women's Street Footwear,28,111,311,168,0.54,Online
Sports Direct,1189833,11/17/2021,South,Mississippi,Jackson,Women's Athletic Footwear,54,117,632,335,0.53,Online
Sports Direct,1189833,11/17/2021,South,Mississippi,Jackson,Men's Apparel,71,123,873,393,0.45,Online
Sports Direct,1189833,11/17/2021,South,Mississippi,Jackson,Women's Apparel,68,158,1074,655,0.61,Online
Sports Direct,1189833,12/16/2021,South,Mississippi,Jackson,Men's Street Footwear,68,194,1319,699,0.53,Online
Sports Direct,1189833,12/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,58,155,899,441,0.49,Online
Sports Direct,1189833,12/16/2021,South,Mississippi,Jackson,Women's Street Footwear,59,137,808,436,0.54,Online
Sports Direct,1189833,12/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,56,133,745,387,0.52,Online
Sports Direct,1189833,12/16/2021,South,Mississippi,Jackson,Men's Apparel,65,124,806,403,0.5,Online
Sports Direct,1189833,12/16/2021,South,Mississippi,Jackson,Women's Apparel,71,144,1022,624,0.61,Online
Sports Direct,1189833,1/23/2021,South,Mississippi,Jackson,Men's Street Footwear,24,176,422,215,0.51,Online
Sports Direct,1189833,1/23/2021,South,Mississippi,Jackson,Men's Athletic Footwear,25,131,328,147,0.45,Online
Sports Direct,1189833,1/23/2021,South,Mississippi,Jackson,Women's Street Footwear,14,117,164,84,0.51,Online
Sports Direct,1189833,1/23/2021,South,Mississippi,Jackson,Women's Athletic Footwear,19,78,148,79,0.53,Online
Sports Direct,1189833,1/23/2021,South,Mississippi,Jackson,Men's Apparel,34,95,323,155,0.48,Online
Sports Direct,1189833,1/23/2021,South,Mississippi,Jackson,Women's Apparel,23,122,281,146,0.52,Online
Sports Direct,1189833,2/21/2021,South,Mississippi,Jackson,Men's Street Footwear,24,189,454,231,0.51,Online
Sports Direct,1189833,2/21/2021,South,Mississippi,Jackson,Men's Athletic Footwear,24,105,252,113,0.45,Online
Sports Direct,1189833,2/21/2021,South,Mississippi,Jackson,Women's Street Footwear,14,120,168,84,0.5,Online
Sports Direct,1189833,10/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,55,70,385,212,0.55,Online
Sports Direct,1189833,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,53,104,551,270,0.49,Online
Sports Direct,1189833,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41,63,258,106,0.41,Online
Sports Direct,1189833,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43,57,245,108,0.44,Online
Sports Direct,1189833,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,44,189,83,0.44,Online
Sports Direct,1189833,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,59,45,266,122,0.46,Online
Sports Direct,1189833,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,61,65,397,198,0.5,Online
Sports Direct,1189833,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,58,140,812,374,0.46,Online
Sports Direct,1189833,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45,75,338,145,0.43,Online
Sports Direct,1189833,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45,73,329,138,0.42,Online
Sports Direct,1189833,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,50,225,101,0.45,Online
Sports Direct,1189833,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,56,50,280,126,0.45,Online
Sports Direct,1189833,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,64,75,480,250,0.52,Online
Sports Direct,1189833,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,33,128,422,190,0.45,Online
Sports Direct,1189833,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,32,74,237,104,0.44,Online
Sports Direct,1189833,1/9/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25,74,185,74,0.4,Online
Sports Direct,1189833,1/9/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,28,33,92,42,0.45,Online
Sports Direct,1189833,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,43,49,211,103,0.49,Online
Sports Direct,1189833,1/9/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,33,72,238,121,0.51,Online
Sports Direct,1189833,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,34,152,517,233,0.45,Online
Sports Direct,1189833,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,34,51,173,75,0.43,Online
Sports Direct,1189833,2/9/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,24,68,163,69,0.42,Online
Sports Direct,1189833,2/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29,30,87,39,0.45,Online
Sports Direct,1189833,2/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,42,51,214,105,0.49,Online
Sports Direct,1189833,2/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,23,69,159,81,0.51,Online
Sports Direct,1189833,3/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,29,134,389,183,0.47,Online
Sports Direct,1189833,3/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,27,58,157,66,0.42,Online
Sports Direct,1189833,3/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19,56,106,45,0.42,Online
Sports Direct,1189833,3/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,25,22,55,23,0.42,Online
Sports Direct,1189833,3/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,36,36,130,65,0.5,Online
Sports Direct,1189833,3/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,28,63,176,92,0.52,Online
Sports Direct,1189833,4/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,28,113,316,155,0.49,Online
Sports Direct,1189833,4/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28,44,123,53,0.43,Online
Sports Direct,1189833,4/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19,41,78,33,0.42,Online
Sports Direct,1189833,4/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24,22,53,23,0.43,Online
Sports Direct,1189833,4/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,58,30,174,84,0.48,Online
Sports Direct,1189833,4/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,49,68,333,177,0.53,Online
Sports Direct,1189833,5/10/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,55,129,710,341,0.48,Online
Sports Direct,1189833,5/10/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,41,54,221,97,0.44,Online
Sports Direct,1189833,5/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37,51,189,81,0.43,Online
Sports Direct,1189833,5/10/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,36,26,94,41,0.44,Online
Sports Direct,1189833,5/10/2021,Midwest,North Dakota,Fargo,Men's Apparel,46,31,143,68,0.48,Online
Sports Direct,1189833,5/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,52,75,390,199,0.51,Online
Sports Direct,1189833,6/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,36,125,450,203,0.45,Online
Sports Direct,1189833,6/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,32,65,208,89,0.43,Online
Sports Direct,1189833,6/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27,60,162,65,0.4,Online
Sports Direct,1189833,6/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29,51,148,62,0.42,Online
Sports Direct,1189833,6/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,38,47,179,82,0.46,Online
Sports Direct,1189833,6/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,51,91,464,251,0.54,Online
Sports Direct,1189833,7/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,48,160,768,376,0.49,Online
Sports Direct,1189833,7/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,44,84,370,159,0.43,Online
Sports Direct,1189833,7/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37,59,218,87,0.4,Online
Sports Direct,1189833,7/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,53,201,87,0.43,Online
Sports Direct,1189833,7/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,49,60,294,135,0.46,Online
Sports Direct,1189833,7/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,54,98,529,286,0.54,Online
Sports Direct,1189833,8/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,46,147,676,331,0.49,Online
Sports Direct,1189833,8/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,42,90,378,151,0.4,Online
Sports Direct,1189833,8/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37,63,233,96,0.41,Online
Sports Direct,1189833,8/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,52,198,81,0.41,Online
Sports Direct,1189833,8/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,46,44,202,93,0.46,Online
Sports Direct,1189833,8/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,54,95,513,272,0.53,Online
Sports Direct,1189833,9/10/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,36,133,479,239,0.5,Online
Sports Direct,1189833,9/10/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,34,72,245,105,0.43,Online
Sports Direct,1189833,9/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27,51,138,61,0.44,Online
Sports Direct,1189833,9/10/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,28,44,123,51,0.41,Online
Sports Direct,1189833,9/10/2021,Midwest,North Dakota,Fargo,Men's Apparel,36,42,151,74,0.49,Online
Sports Direct,1189833,9/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,44,63,277,152,0.55,Online
Sports Direct,1189833,10/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,49,116,568,267,0.47,Online
Sports Direct,1189833,10/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36,73,263,108,0.41,Online
Sports Direct,1189833,10/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,39,39,152,67,0.44,Online
Sports Direct,1189833,10/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,33,125,50,0.4,Online
Sports Direct,1189833,10/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,45,34,153,72,0.47,Online
Sports Direct,1189833,7/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42,72,302,145,0.48,Online
Sports Direct,1189833,7/20/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,37,60,222,109,0.49,Online
Sports Direct,1189833,7/20/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36,45,162,76,0.47,Online
Sports Direct,1189833,7/20/2021,Northeast,Maryland,Baltimore,Men's Apparel,46,51,235,106,0.45,Online
Sports Direct,1189833,7/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,54,102,551,231,0.42,Online
Sports Direct,1189833,8/21/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,48,135,648,343,0.53,Online
Sports Direct,1189833,8/21/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,41,83,340,170,0.5,Online
Sports Direct,1189833,8/21/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,39,60,234,117,0.5,Online
Sports Direct,1189833,8/21/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37,44,163,75,0.46,Online
Sports Direct,1189833,8/21/2021,Northeast,Maryland,Baltimore,Men's Apparel,47,38,179,80,0.45,Online
Sports Direct,1189833,8/21/2021,Northeast,Maryland,Baltimore,Women's Apparel,53,81,429,185,0.43,Online
Sports Direct,1189833,9/20/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,49,128,627,320,0.51,Online
Sports Direct,1189833,9/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,44,63,277,125,0.45,Online
Sports Direct,1189833,9/20/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,38,36,137,68,0.5,Online
Sports Direct,1189833,9/20/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36,25,90,41,0.45,Online
Sports Direct,1189833,9/20/2021,Northeast,Maryland,Baltimore,Men's Apparel,48,30,144,62,0.43,Online
Sports Direct,1189833,9/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,54,50,270,108,0.4,Online
Sports Direct,1189833,10/22/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,52,113,588,317,0.54,Online
Sports Direct,1189833,10/22/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,48,58,278,128,0.46,Online
Sports Direct,1189833,10/22/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,49,25,123,56,0.46,Online
Sports Direct,1189833,10/8/2021,Northeast,New Jersey,Newark,Women's Apparel,62,68,422,223,0.53,Online
Sports Direct,1189833,11/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,59,108,637,306,0.48,Online
Sports Direct,1189833,11/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,46,80,368,180,0.49,Online
Sports Direct,1189833,11/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,48,68,326,166,0.51,Online
Sports Direct,1189833,11/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,49,65,319,175,0.55,Online
Sports Direct,1189833,11/7/2021,Northeast,New Jersey,Newark,Men's Apparel,55,59,325,143,0.44,Online
Sports Direct,1189833,11/7/2021,Northeast,New Jersey,Newark,Women's Apparel,59,91,537,285,0.53,Online
Sports Direct,1189833,12/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,55,149,820,393,0.48,Online
Sports Direct,1189833,12/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,49,105,515,247,0.48,Online
Sports Direct,1189833,12/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,49,91,446,223,0.5,Online
Sports Direct,1189833,12/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,47,83,390,199,0.51,Online
Sports Direct,1189833,12/6/2021,Northeast,New Jersey,Newark,Men's Apparel,55,83,457,205,0.45,Online
Sports Direct,1189833,12/6/2021,Northeast,New Jersey,Newark,Women's Apparel,59,101,596,322,0.54,Online
Sports Direct,1189833,1/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,38,125,475,242,0.51,Online
Sports Direct,1189833,1/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,37,87,322,167,0.52,Online
Sports Direct,1189833,1/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,28,90,252,101,0.4,Online
Sports Direct,1189833,1/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,33,42,139,61,0.44,Online
Sports Direct,1189833,1/7/2021,Northeast,New Jersey,Newark,Men's Apparel,49,60,294,121,0.41,Online
Sports Direct,1189833,1/7/2021,Northeast,New Jersey,Newark,Women's Apparel,37,81,300,150,0.5,Online
Sports Direct,1189833,2/5/2021,Northeast,New Jersey,Newark,Men's Street Footwear,39,149,581,291,0.5,Online
Sports Direct,1189833,2/5/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,37,54,200,100,0.5,Online
Sports Direct,1189833,2/5/2021,Northeast,New Jersey,Newark,Women's Street Footwear,29,65,189,85,0.45,Online
Sports Direct,1189833,2/5/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32,34,109,48,0.44,Online
Sports Direct,1189833,2/5/2021,Northeast,Connecticut,Hartford,Men's Apparel,49,60,294,129,0.44,Online
Sports Direct,1189833,2/5/2021,Northeast,Connecticut,Hartford,Women's Apparel,39,84,328,147,0.45,Online
Sports Direct,1189833,3/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,39,130,507,254,0.5,Online
Sports Direct,1189833,3/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38,56,213,115,0.54,Online
Sports Direct,1189833,3/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,29,68,197,89,0.45,Online
Sports Direct,1189833,3/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32,30,96,40,0.42,Online
Sports Direct,1189833,3/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,48,39,187,75,0.4,Online
Sports Direct,1189833,3/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,38,73,277,136,0.49,Online
Sports Direct,1189833,4/4/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,36,150,540,270,0.5,Online
Sports Direct,1189833,4/4/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38,58,220,121,0.55,Online
Sports Direct,1189833,4/4/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,29,56,162,70,0.43,Online
Sports Direct,1189833,4/4/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32,38,122,55,0.45,Online
